FIPS,STATE_FIPS,COUNTY_FIPS,YEAR,CVAP,REG_VOTERS,BALLOTS_CAST,REG_VOTERS_PCT,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PRES_DEM_VOTES,PRES_REP_VOTES,SEN_DEM_VOTES,SEN_REP_VOTES,PRES_DEM_RATIO,PRES_REP_RATIO,SEN_DEM_RATIO,SEN_REP_RATIO,PARTISAN_INDEX_DEM,PARTISAN_INDEX_REP,unemployment_rate,is_presidential,election_type,unemp_mean,unemp_sd,unemp_zscore,unemployment_tier,unemployment_std,county_type,FIPS_factor,YEAR_factor,STATE_factor
19179,19,179,2008,26165,23695,16779,0.905599057674,0.641276538372,0.708124101162,8820,6663,NA,NA,0.5696570277214,0.4303429424763,NA,NA,0.5111201405525,0.4888798594475,4.9,1,Presidential,5.949276092579529,2.6665988371640235,-0.39348854351689927,Medium (-0.5 to 0.5 SD),-0.39348854351689927,Suburban,19179,2008,19
19179,19,179,2010,26165,23697,11996,0.905675530434,0.45847505331,0.506224393845,NA,NA,5006,6308,NA,NA,0.4424606561661,0.5575393438339,0.4882336556911,0.5117663741112,8,0,Midterm,5.949276092579529,2.6665988371640235,0.769041026659058,High (0.5 to 1 SD),0.769041026659058,Suburban,19179,2010,19
19179,19,179,2012,26165,24487,15837,0.935868501663,0.605274200439,0.646751344204,8663,6789,NA,NA,0.5606393814087,0.439360588789,NA,NA,0.5242523550987,0.475747615099,6.9,1,Presidential,5.949276092579529,2.6665988371640235,0.35653053401597645,Medium (-0.5 to 0.5 SD),0.35653053401597645,Suburban,19179,2012,19
19179,19,179,2014,25735,23109,11069,0.897959947586,0.430114626884,0.478990882635,NA,NA,34951,37282,NA,NA,0.4838647246361,0.5161352753639,0.5141554474831,0.4858445525169,5.5,0,Midterm,5.949276092579529,2.6665988371640235,-0.16848282025703668,Medium (-0.5 to 0.5 SD),-0.16848282025703668,Suburban,19179,2014,19
19179,19,179,2016,25735,23705,15277,0.921119093895,0.593627333641,0.644463181496,5594,8715,10730,17384,0.3909427523613,0.6090572476387,0.3816603720188,0.6183395981789,0.4683165848255,0.5316833853722,5.9,1,Presidential,5.949276092579529,2.6665988371640235,-0.01847900475046139,Medium (-0.5 to 0.5 SD),-0.01847900475046139,Suburban,19179,2016,19
19179,19,179,2018,27028,22266,12174,0.823812365532,0.450421780348,0.546752870083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0,Midterm,5.949276092579529,2.6665988371640235,-0.9185018977899124,Low (-1 to -0.5 SD),-0.9185018977899124,Suburban,19179,2018,19
19179,19,179,2020,27028,22268,15735,0.823886334896,0.582174062729,0.706619381905,11642,19072,6344,8464,0.3790453970432,0.6209546327591,0.4284170866013,0.5715829133987,0.4037312269211,0.5962687730789,6,1,Presidential,5.949276092579529,2.6665988371640235,0.019021949126182262,Medium (-0.5 to 0.5 SD),0.019021949126182262,Suburban,19179,2020,19
19179,19,179,2022,27028,21656,10603,0.801243126392,0.392296880484,0.489610284567,NA,NA,7674,13202,NA,NA,0.3675991594791,0.6324008703232,0.385665178299,0.614334821701,3.4,0,Midterm,5.949276092579529,2.6665988371640235,-0.9560028516665562,Low (-1 to -0.5 SD),-0.9560028516665562,Suburban,19179,2022,19
19181,19,181,2004,31386,32024,23267,0.980000019073,0.741317808628,0.726548850536,10730,12160,6163,16018,0.4687636494637,0.5312363505363,0.2778504192829,0.7221496105194,NA,NA,3.9,1,Presidential,5.949276092579529,2.6665988371640235,-0.7684980822833373,Low (-1 to -0.5 SD),-0.7684980822833373,Suburban,19181,2004,19
19181,19,181,2006,32319,32031,141,0.980000019073,0.004362758715,0.004401985556,NA,NA,NA,NA,NA,NA,NA,NA,0.4353474974632,0.5646525025368,3.2,0,Midterm,5.949276092579529,2.6665988371640235,-1.0310047594198437,Very Low (< -1 SD),-1.0310047594198437,Suburban,19181,2006,19
19181,19,181,2008,34185,31925,24969,0.93388915062,0.730408072472,0.782114326954,12299,12144,NA,NA,0.5031706690788,0.4968293607235,NA,NA,0.4382388293743,0.5617611408234,3.7,1,Presidential,5.949276092579529,2.6665988371640235,-0.8434999900366248,Low (-1 to -0.5 SD),-0.8434999900366248,Suburban,19181,2008,19
19181,19,181,2010,34185,32637,20381,0.954716980457,0.596197187901,0.624475300312,NA,NA,6429,13273,NA,NA,0.3263120353222,0.6736879348755,0.4009298980236,0.5990700721741,5.7,0,Midterm,5.949276092579529,2.6665988371640235,-0.09348091250374903,Medium (-0.5 to 0.5 SD),-0.09348091250374903,Suburban,19181,2010,19
19181,19,181,2012,34185,34533,26184,0.980000019073,0.765949964523,0.758231282234,12551,13052,NA,NA,0.4902159869671,0.5097839832306,NA,NA,0.4398995637894,0.5601004362106,4.7,1,Presidential,5.949276092579529,2.6665988371640235,-0.4684904512701869,Medium (-0.5 to 0.5 SD),-0.4684904512701869,Suburban,19181,2012,19
19181,19,181,2014,36210,33819,19713,0.933968544006,0.544407606125,0.582897186279,NA,NA,54488,76027,NA,NA,0.4174845814705,0.5825154185295,0.4342958033085,0.5657041668892,4,0,Midterm,5.949276092579529,2.6665988371640235,-0.7309971284066935,Low (-1 to -0.5 SD),-0.7309971284066935,Suburban,19181,2014,19
19181,19,181,2016,36210,36663,27507,0.980000019073,0.759652018547,0.750265955925,10411,14814,17400,34162,0.4127254784107,0.5872745513916,0.337457805872,0.6625421643257,0.4022760689259,0.5977239608765,3.2,1,Presidential,5.949276092579529,2.6665988371640235,-1.0310047594198437,Very Low (< -1 SD),-1.0310047594198437,Suburban,19181,2016,19
19181,19,181,2018,39839,36394,24329,0.913526952267,0.61068302393,0.668489336967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,Midterm,5.949276092579529,2.6665988371640235,-1.368513344309638,Very Low (< -1 SD),-1.368513344309638,Suburban,19181,2018,19
19181,19,181,2020,39839,38102,31241,0.95639950037,0.78418135643,0.81993073225,25148,35736,12478,17276,0.413047760725,0.5869522094727,0.4193721711636,0.5806277990341,0.4162099659443,0.5837900042534,4.5,1,Presidential,5.949276092579529,2.6665988371640235,-0.5434923590234746,Low (-1 to -0.5 SD),-0.5434923590234746,Suburban,19181,2020,19
19181,19,181,2022,39839,39255,24091,0.980000019073,0.604708969593,0.613705277443,NA,NA,19268,28104,NA,NA,0.4067381620407,0.5932618379593,0.4114740788937,0.5885259509087,2.6,0,Midterm,5.949276092579529,2.6665988371640235,-1.2560104826797065,Very Low (< -1 SD),-1.2560104826797065,Suburban,19181,2022,19
19183,19,183,2004,15454,15246,10757,0.980000019073,0.696065723896,0.705562114716,4595,5977,2190,8082,0.4346386790276,0.5653613209724,0.2132009416819,0.7867990732193,NA,NA,4.4,1,Presidential,5.949276092579529,2.6665988371640235,-0.5809933129001182,Low (-1 to -0.5 SD),-0.5809933129001182,Suburban,19183,2004,19
19183,19,183,2006,15641,15232,28,0.973850786686,0.001790166833,0.001838235301,NA,NA,NA,NA,NA,NA,NA,NA,0.3864147365093,0.6135852336884,3,0,Midterm,5.949276092579529,2.6665988371640235,-1.1060066671731315,Very Low (< -1 SD),-1.1060066671731315,Suburban,19183,2006,19
19183,19,183,2008,16015,14873,10682,0.928691864014,0.666999697685,0.718214213848,5170,5247,NA,NA,0.4963041245937,0.5036959052086,NA,NA,0.4101119637489,0.5898880362511,4,1,Presidential,5.949276092579529,2.6665988371640235,-0.7309971284066935,Low (-1 to -0.5 SD),-0.7309971284066935,Suburban,19183,2008,19
19183,19,183,2010,16015,15167,8871,0.947049617767,0.55391818285,0.584888219833,NA,NA,2280,6152,NA,NA,0.2703984677792,0.7296015024185,0.3635407984257,0.636459171772,5.2,0,Midterm,5.949276092579529,2.6665988371640235,-0.280985681886968,Medium (-0.5 to 0.5 SD),-0.280985681886968,Suburban,19183,2010,19
19183,19,183,2012,16015,14996,11072,0.936372160912,0.691351830959,0.738330245018,5115,5562,NA,NA,0.4790671467781,0.5209328532219,NA,NA,0.4152565896511,0.5847434401512,4.2,1,Presidential,5.949276092579529,2.6665988371640235,-0.6559952206534059,Low (-1 to -0.5 SD),-0.6559952206534059,Suburban,19183,2012,19
19183,19,183,2014,16290,14782,8355,0.907427847385,0.512891352177,0.565214455128,NA,NA,21686,33467,NA,NA,0.393197119236,0.606802880764,0.4097417294979,0.5902583003044,3.6,0,Midterm,5.949276092579529,2.6665988371640235,-0.8810009439132686,Low (-1 to -0.5 SD),-0.8810009439132686,Suburban,19183,2014,19
19183,19,183,2016,16290,15472,11092,0.949785172939,0.680908560753,0.716907978058,3943,6173,6124,14502,0.3897785544395,0.6102214455605,0.2969068288803,0.7030931711197,0.3715013563633,0.6284986138344,2.9,1,Presidential,5.949276092579529,2.6665988371640235,-1.1435076210497752,Very Low (< -1 SD),-1.1435076210497752,Suburban,19183,2016,19
19183,19,183,2018,16994,15194,9212,0.894080281258,0.542073667049,0.606291949749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,Midterm,5.949276092579529,2.6665988371640235,-1.368513344309638,Very Low (< -1 SD),-1.368513344309638,Suburban,19183,2018,19
19183,19,183,2020,16994,15577,11820,0.916617631912,0.695539593697,0.758811056614,9122,13982,4519,6773,0.3948234021664,0.6051765680313,0.4001948237419,0.5998051762581,0.3975091278553,0.602490901947,3.9,1,Presidential,5.949276092579529,2.6665988371640235,-0.7684980822833373,Low (-1 to -0.5 SD),-0.7684980822833373,Suburban,19183,2020,19
19183,19,183,2022,16994,15562,8872,0.915734946728,0.52206659317,0.570106685162,NA,NA,6470,10900,NA,NA,0.3724812865257,0.6275187134743,0.3849951922894,0.6150047779083,2.6,0,Midterm,5.949276092579529,2.6665988371640235,-1.2560104826797065,Very Low (< -1 SD),-1.2560104826797065,Suburban,19183,2022,19
19185,19,185,2004,5018,4529,3206,0.902550816536,0.638899981976,0.707882523537,1379,1733,713,2333,0.4431234002113,0.5568765997887,0.2340774834156,0.7659225463867,NA,NA,4.5,1,Presidential,5.949276092579529,2.6665988371640235,-0.5434923590234746,Low (-1 to -0.5 SD),-0.5434923590234746,Rural,19185,2004,19
19185,19,185,2006,4967,4521,4,0.910207390785,8.05315096e-4,8.84759997e-4,NA,NA,NA,NA,NA,NA,NA,NA,0.3884505927563,0.6115494370461,3.9,0,Midterm,5.949276092579529,2.6665988371640235,-0.7684980822833373,Low (-1 to -0.5 SD),-0.7684980822833373,Rural,19185,2006,19
19185,19,185,2008,4865,4163,3051,0.855704009533,0.627132594585,0.732884943485,1357,1565,NA,NA,0.4644079506397,0.5355920791626,NA,NA,0.401504188776,0.5984958410263,4.1,1,Presidential,5.949276092579529,2.6665988371640235,-0.6934961745300499,Low (-1 to -0.5 SD),-0.6934961745300499,Rural,19185,2008,19
19185,19,185,2010,4865,4104,2356,0.843576550484,0.484275430441,0.574074089527,NA,NA,582,1683,NA,NA,0.2569536566734,0.7430463433266,0.3533206582069,0.6466793417931,6.2,0,Midterm,5.949276092579529,2.6665988371640235,0.0940238568794699,Medium (-0.5 to 0.5 SD),0.0940238568794699,Rural,19185,2010,19
19185,19,185,2012,4865,4060,2915,0.834532380104,0.599177777767,0.717980325222,1251,1583,NA,NA,0.4414255321026,0.5585744380951,NA,NA,0.3875957131386,0.6124042868614,5.4,1,Presidential,5.949276092579529,2.6665988371640235,-0.20598377413368033,Medium (-0.5 to 0.5 SD),-0.20598377413368033,Rural,19185,2012,19
19185,19,185,2014,4820,3802,2177,0.788796663284,0.451659739017,0.572593390942,NA,NA,4928,9401,NA,NA,0.3439179360867,0.6560820937157,0.376676261425,0.623323738575,5,0,Midterm,5.949276092579529,2.6665988371640235,-0.3559875896402556,Medium (-0.5 to 0.5 SD),-0.3559875896402556,Rural,19185,2014,19
19185,19,185,2016,4820,3956,2989,0.820746898651,0.620124459267,0.755561172962,719,2069,1290,4390,0.2578909695148,0.7421090602875,0.2271126806736,0.7728873491287,0.3211997449398,0.6788002848625,3.3,1,Presidential,5.949276092579529,2.6665988371640235,-0.9935038055432001,Low (-1 to -0.5 SD),-0.9935038055432001,Rural,19185,2016,19
19185,19,185,2018,4798.9960938,3779,2427,0.787456333637,0.505730748177,0.642233371735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,Midterm,5.949276092579529,2.6665988371640235,-1.2935114365563503,Very Low (< -1 SD),-1.2935114365563503,Rural,19185,2018,19
19185,19,185,2020,4798.9960938,3885,3132,0.809544324875,0.65263646841,0.806177616119,1454,4688,784,2186,0.236730709672,0.7632693052292,0.2639730572701,0.73602694273,0.2503518760204,0.7496480941772,3.9,1,Presidential,5.949276092579529,2.6665988371640235,-0.7684980822833373,Low (-1 to -0.5 SD),-0.7684980822833373,Rural,19185,2020,19
19185,19,185,2022,4798.9960938,3899,2408,0.812461614609,0.501771628857,0.617594242096,NA,NA,1028,3720,NA,NA,0.2165122181177,0.7834877967834,0.2334320545197,0.7665679454803,2.3,0,Midterm,5.949276092579529,2.6665988371640235,-1.368513344309638,Very Low (< -1 SD),-1.368513344309638,Rural,19185,2022,19
19187,19,187,2004,29580,26180,18841,0.885057449341,0.636950671673,0.719671487808,9561,8959,5176,12932,0.5162526965141,0.4837473034859,0.285840511322,0.714159488678,NA,NA,4.8,1,Presidential,5.949276092579529,2.6665988371640235,-0.43098949739354325,Medium (-0.5 to 0.5 SD),-0.43098949739354325,Suburban,19187,2004,19
19187,19,187,2006,29385,26316,72,0.895558953285,0.0024502296,0.002735978225,NA,NA,NA,NA,NA,NA,NA,NA,0.4551326334476,0.54486733675,3.9,0,Midterm,5.949276092579529,2.6665988371640235,-0.7684980822833373,Low (-1 to -0.5 SD),-0.7684980822833373,Suburban,19187,2006,19
19187,19,187,2008,28995,26139,18708,0.901500284672,0.645214676857,0.71571213007,9917,8337,NA,NA,0.543278157711,0.4567218124866,NA,NA,0.4721623957157,0.527837574482,4.3,1,Presidential,5.949276092579529,2.6665988371640235,-0.6184942667767622,Low (-1 to -0.5 SD),-0.6184942667767622,Suburban,19187,2008,19
19187,19,187,2010,28995,26534,13263,0.915123283863,0.457423686981,0.499849259853,NA,NA,4355,8533,NA,NA,0.3379112482071,0.6620887517929,0.4274120032787,0.5725879669189,7,0,Midterm,5.949276092579529,2.6665988371640235,0.39403148789262016,Medium (-0.5 to 0.5 SD),0.39403148789262016,Suburban,19187,2010,19
19187,19,187,2012,28995,26830,18393,0.925331950188,0.634350776672,0.685538589954,9537,8469,NA,NA,0.5296567678452,0.4703432321548,NA,NA,0.4702820777893,0.5297179222107,6.3,1,Presidential,5.949276092579529,2.6665988371640235,0.13152481075611355,Medium (-0.5 to 0.5 SD),0.13152481075611355,Suburban,19187,2012,19
19187,19,187,2014,28360,25824,13224,0.910578250885,0.466290563345,0.512081801891,NA,NA,37618,48937,NA,NA,0.4346138238907,0.5653861761093,0.4613650143147,0.5386350154877,4.9,0,Midterm,5.949276092579529,2.6665988371640235,-0.39348854351689927,Medium (-0.5 to 0.5 SD),-0.39348854351689927,Suburban,19187,2014,19
19187,19,187,2016,28360,27978,17593,0.980000019073,0.620345532894,0.628815472126,6305,10056,10792,22090,0.3853676319122,0.6146323680878,0.3282038867474,0.671796143055,0.4147419035435,0.5852581262589,4.2,1,Presidential,5.949276092579529,2.6665988371640235,-0.6559952206534059,Low (-1 to -0.5 SD),-0.6559952206534059,Suburban,19187,2016,19
19187,19,187,2018,29246,25929,14233,0.886582791805,0.486664831638,0.54892206192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0,Midterm,5.949276092579529,2.6665988371640235,-0.9185018977899124,Low (-1 to -0.5 SD),-0.9185018977899124,Suburban,19187,2018,19
19187,19,187,2020,29246,25956,17957,0.887506008148,0.613998472691,0.691824615002,13226,21940,6845,10195,0.376101911068,0.623898088932,0.4017018675804,0.5982981324196,0.3889018893242,0.6110981106758,5.5,1,Presidential,5.949276092579529,2.6665988371640235,-0.16848282025703668,Medium (-0.5 to 0.5 SD),-0.16848282025703668,Suburban,19187,2020,19
19187,19,187,2022,29246,25266,12120,0.86391299963,0.41441565752,0.479696035385,NA,NA,8488,15408,NA,NA,0.3552058935165,0.6447941064835,0.3720538914204,0.6279460787773,3.3,0,Midterm,5.949276092579529,2.6665988371640235,-0.9935038055432001,Low (-1 to -0.5 SD),-0.9935038055432001,Suburban,19187,2022,19
19189,19,189,2004,8607,8453,6010,0.980000019073,0.698268830776,0.710990190506,2707,3175,1276,4515,0.4602176249027,0.5397824048996,0.2203419059515,0.7796580791473,NA,NA,3.5,1,Presidential,5.949276092579529,2.6665988371640235,-0.9185018977899124,Low (-1 to -0.5 SD),-0.9185018977899124,Rural,19189,2004,19
19189,19,189,2006,8513,7964,17,0.935510396957,0.001996945823,0.002134605777,NA,NA,NA,NA,NA,NA,NA,NA,0.4214942753315,0.5785057544708,3.5,0,Midterm,5.949276092579529,2.6665988371640235,-0.9185018977899124,Low (-1 to -0.5 SD),-0.9185018977899124,Rural,19189,2006,19
19189,19,189,2008,8325,7995,6122,0.960360348225,0.735375404358,0.765728592873,3254,2730,NA,NA,0.5437834262848,0.4562165737152,NA,NA,0.4420315921307,0.5579684376717,6.3,1,Presidential,5.949276092579529,2.6665988371640235,0.13152481075611355,Medium (-0.5 to 0.5 SD),0.13152481075611355,Rural,19189,2008,19
19189,19,189,2010,8325,7832,4471,0.940780758858,0.537057042122,0.570863127708,NA,NA,1236,3062,NA,NA,0.2875756025314,0.7124243974686,0.3905462622643,0.6094537377357,6.8,0,Midterm,5.949276092579529,2.6665988371640235,0.31902958013933247,Medium (-0.5 to 0.5 SD),0.31902958013933247,Rural,19189,2010,19
19189,19,189,2012,8325,8297,5954,0.980000019073,0.715195178986,0.717608749866,2903,2906,NA,NA,0.4997417926788,0.5002582073212,NA,NA,0.4437002837658,0.5562997460365,5.3,1,Presidential,5.949276092579529,2.6665988371640235,-0.2434847280103243,Medium (-0.5 to 0.5 SD),-0.2434847280103243,Rural,19189,2012,19
19189,19,189,2014,8135,7902,4285,0.971358299255,0.526736319065,0.542267799377,NA,NA,12362,15617,NA,NA,0.4418313801289,0.5581686496735,0.4432330429554,0.5567669272423,4.2,0,Midterm,5.949276092579529,2.6665988371640235,-0.6559952206534059,Low (-1 to -0.5 SD),-0.6559952206534059,Rural,19189,2014,19
19189,19,189,2016,8135,8145,5864,0.980000019073,0.720835864544,0.719950914383,1931,3447,3180,7876,0.3590553998947,0.6409446001053,0.2876266241074,0.7123733758926,0.3881224393845,0.6118775606155,3,1,Presidential,5.949276092579529,2.6665988371640235,-1.1060066671731315,Very Low (< -1 SD),-1.1060066671731315,Rural,19189,2016,19
19189,19,189,2018,8382,7976,4647,0.95156288147,0.554402291775,0.582622885704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,Midterm,5.949276092579529,2.6665988371640235,-1.368513344309638,Very Low (< -1 SD),-1.368513344309638,Rural,19189,2018,19
19189,19,189,2020,8382,8043,6014,0.959556162357,0.7174898386,0.747730970383,4270,7452,2361,3336,0.3642722964287,0.6357277035713,0.4144286513329,0.5855713486671,0.3893504738808,0.6106495261192,5.4,1,Presidential,5.949276092579529,2.6665988371640235,-0.20598377413368033,Medium (-0.5 to 0.5 SD),-0.20598377413368033,Rural,19189,2020,19
19189,19,189,2022,8382,8059,4437,0.961465060711,0.529348611832,0.550564587116,NA,NA,2956,5762,NA,NA,0.3390685915947,0.6609314084053,0.3642095327377,0.6357904672623,2.4,0,Midterm,5.949276092579529,2.6665988371640235,-1.331012390432994,Very Low (< -1 SD),-1.331012390432994,Rural,19189,2022,19
19191,19,191,2004,16290,14930,10888,0.916513204575,0.668385505676,0.72926992178,5354,5324,2621,7665,0.5014047622681,0.4985952377319,0.2548123598099,0.7451876401901,NA,NA,4.2,1,Presidential,5.949276092579529,2.6665988371640235,-0.6559952206534059,Low (-1 to -0.5 SD),-0.6559952206534059,Suburban,19191,2004,19
19191,19,191,2006,16370,14930,7,0.912034213543,4.27611492e-4,4.68854647e-4,NA,NA,NA,NA,NA,NA,NA,NA,0.4304853975773,0.569514632225,3.6,0,Midterm,5.949276092579529,2.6665988371640235,-0.8810009439132686,Low (-1 to -0.5 SD),-0.8810009439132686,Suburban,19191,2006,19
19191,19,191,2008,16530,14871,11367,0.899637043476,0.687658786774,0.764373600483,6829,4273,NA,NA,0.6151143908501,0.3848856091499,NA,NA,0.4966114759445,0.5033885240555,4.3,1,Presidential,5.949276092579529,2.6665988371640235,-0.6184942667767622,Low (-1 to -0.5 SD),-0.6184942667767622,Suburban,19191,2008,19
19191,19,191,2010,16530,14851,8307,0.898427128792,0.502540826797,0.559356272221,NA,NA,2766,5179,NA,NA,0.3481434881687,0.6518565416336,0.44712215662,0.55287784338,5.6,0,Midterm,5.949276092579529,2.6665988371640235,-0.13098186638039302,Medium (-0.5 to 0.5 SD),-0.13098186638039302,Suburban,19191,2010,19
19191,19,191,2012,16530,15756,11158,0.953176021576,0.675015151501,0.708174645901,6256,4622,NA,NA,0.5751057267189,0.4248942732811,NA,NA,0.5127878785133,0.4872121214867,4.6,1,Presidential,5.949276092579529,2.6665988371640235,-0.5059914051468309,Low (-1 to -0.5 SD),-0.5059914051468309,Suburban,19191,2012,19
19191,19,191,2014,16400,15318,8363,0.934024393559,0.509939014912,0.545958995819,NA,NA,27531,27706,NA,NA,0.4984159171581,0.5015841126442,0.5091948509216,0.490805119276,4.3,0,Midterm,5.949276092579529,2.6665988371640235,-0.6184942667767622,Low (-1 to -0.5 SD),-0.6184942667767622,Suburban,19191,2014,19
19191,19,191,2016,16400,15175,11511,0.925304889679,0.701890230179,0.758550226688,5254,5344,8872,12698,0.4957539141178,0.5042460560799,0.4113120138645,0.5886880159378,0.4687995314598,0.5312004685402,3.3,1,Presidential,5.949276092579529,2.6665988371640235,-0.9935038055432001,Low (-1 to -0.5 SD),-0.9935038055432001,Suburban,19191,2016,19
19191,19,191,2018,16324,15263,9950,0.935003697872,0.609531998634,0.651903271675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0,Midterm,5.949276092579529,2.6665988371640235,-1.2560104826797065,Very Low (< -1 SD),-1.2560104826797065,Suburban,19191,2018,19
19191,19,191,2020,16324,15699,12145,0.961712837219,0.743996560574,0.77361613512,11234,12526,5581,6039,0.472811460495,0.527188539505,0.4802925884724,0.5197073817253,0.4765520095825,0.5234479904175,4.5,1,Presidential,5.949276092579529,2.6665988371640235,-0.5434923590234746,Low (-1 to -0.5 SD),-0.5434923590234746,Suburban,19191,2020,19
19191,19,191,2022,16324,15121,9748,0.9263048172,0.597157537937,0.64466637373,NA,NA,8954,10188,NA,NA,0.4677672088146,0.5322327613831,0.4721596240997,0.5278403759003,3,0,Midterm,5.949276092579529,2.6665988371640235,-1.1060066671731315,Very Low (< -1 SD),-1.1060066671731315,Suburban,19191,2022,19
19193,19,193,2004,70486,70851,44430,0.980000019073,0.630337953568,0.627090632915,21455,22451,12336,26675,0.4886575937271,0.5113424062729,0.316218495369,0.683781504631,NA,NA,5,1,Presidential,5.949276092579529,2.6665988371640235,-0.3559875896402556,Medium (-0.5 to 0.5 SD),-0.3559875896402556,Urban,19193,2004,19
19193,19,193,2006,70279,71674,208,0.980000019073,0.002959632315,0.002902028617,NA,NA,NA,NA,NA,NA,NA,NA,0.443196862936,0.5568031072617,4.2,0,Midterm,5.949276092579529,2.6665988371640235,-0.6559952206534059,Low (-1 to -0.5 SD),-0.6559952206534059,Urban,19193,2006,19
19193,19,193,2008,69865,66658,45030,0.954097211361,0.644528746605,0.675537824631,21983,22219,NA,NA,0.4973304271698,0.5026695728302,NA,NA,0.4498842358589,0.5501157641411,3.8,1,Presidential,5.949276092579529,2.6665988371640235,-0.8059990361599811,Low (-1 to -0.5 SD),-0.8059990361599811,Urban,19193,2008,19
19193,19,193,2010,69865,63150,31437,0.903886079788,0.449967801571,0.497814714909,NA,NA,9461,20895,NA,NA,0.3116682171822,0.6883317828178,0.4038122296333,0.5961877703667,6.7,0,Midterm,5.949276092579529,2.6665988371640235,0.2815286262626888,Medium (-0.5 to 0.5 SD),0.2815286262626888,Urban,19193,2010,19
19193,19,193,2012,69865,66809,45292,0.95625847578,0.648278832436,0.677932620049,22302,21841,NA,NA,0.5052216649055,0.4947783350945,NA,NA,0.4380734264851,0.5619265437126,5.2,1,Presidential,5.949276092579529,2.6665988371640235,-0.280985681886968,Medium (-0.5 to 0.5 SD),-0.280985681886968,Urban,19193,2012,19
19193,19,193,2014,70670,62139,30588,0.879284024239,0.432828634977,0.492251247168,NA,NA,81375,119154,NA,NA,0.405801653862,0.594198346138,0.4300054907799,0.5699945092201,4.4,0,Midterm,5.949276092579529,2.6665988371640235,-0.5809933129001182,Low (-1 to -0.5 SD),-0.5809933129001182,Urban,19193,2014,19
19193,19,193,2016,70670,64213,44167,0.908631682396,0.624975264072,0.687820196152,16210,24727,27818,54332,0.3959743082523,0.60402572155,0.3386244773865,0.6613755226135,0.3974977135658,0.6025022864342,3.5,1,Presidential,5.949276092579529,2.6665988371640235,-0.9185018977899124,Low (-1 to -0.5 SD),-0.9185018977899124,Urban,19193,2016,19
19193,19,193,2018,78459.9609375,63285,35635,0.806589722633,0.454180687666,0.563087642193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0,Midterm,5.949276092579529,2.6665988371640235,-1.2560104826797065,Very Low (< -1 SD),-1.2560104826797065,Urban,19193,2018,19
19193,19,193,2020,78459.9609375,65508,45700,0.834922611713,0.582462668419,0.697624742985,37408,51852,18674,24175,0.4190903007984,0.5809097290039,0.4358094632626,0.5641905069351,0.4274498820305,0.5725501179695,5.3,1,Presidential,5.949276092579529,2.6665988371640235,-0.2434847280103243,Medium (-0.5 to 0.5 SD),-0.2434847280103243,Urban,19193,2020,19
19193,19,193,2022,78459.9609375,64266,28823,0.819092929363,0.36735934019099997,0.448495328426,NA,NA,20818,36322,NA,NA,0.3643332123756,0.6356667876244,0.3958915472031,0.6041084527969,2.9,0,Midterm,5.949276092579529,2.6665988371640235,-1.1435076210497752,Very Low (< -1 SD),-1.1435076210497752,Urban,19193,2022,19
19195,19,195,2004,5904,5750,4165,0.973915994167,0.705453932285,0.724347829819,2286,1795,NA,NA,0.5601568222046,0.4398431777954,NA,NA,NA,NA,4.1,1,Presidential,5.949276092579529,2.6665988371640235,-0.6934961745300499,Low (-1 to -0.5 SD),-0.6934961745300499,Rural,19195,2004,19
19195,19,195,2006,5871,5745,10,0.978538572788,0.001703287358,0.001740643987,NA,NA,NA,NA,NA,NA,NA,NA,0.5655710697174,0.4344289600849,3.8,0,Midterm,5.949276092579529,2.6665988371640235,-0.8059990361599811,Low (-1 to -0.5 SD),-0.8059990361599811,Rural,19195,2006,19
19195,19,195,2008,5805,5617,4282,0.967614114285,0.737639963627,0.762328624725,2567,1612,NA,NA,0.6142618060112,0.3857382237911,NA,NA,0.5872092843056,0.4127906858921,5.1,1,Presidential,5.949276092579529,2.6665988371640235,-0.31848663576361197,Medium (-0.5 to 0.5 SD),-0.31848663576361197,Rural,19195,2008,19
19195,19,195,2010,5805,5644,3225,0.972265303135,0.555555582047,0.571403264999,NA,NA,1067,2046,NA,NA,0.3427561819553,0.6572437882423,0.5057249069214,0.4942750632763,7.3,0,Midterm,5.949276092579529,2.6665988371640235,0.5065343495225514,High (0.5 to 1 SD),0.5065343495225514,Rural,19195,2010,19
19195,19,195,2012,5805,5904,4202,0.980000019073,0.723858714104,0.711720883846,2350,1744,NA,NA,0.5740107297897,0.4259892404079,NA,NA,0.5103428959846,0.4896571040154,5.4,1,Presidential,5.949276092579529,2.6665988371640235,-0.20598377413368033,Medium (-0.5 to 0.5 SD),-0.20598377413368033,Rural,19195,2012,19
